File,Affinity,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,tox21_pca_NR-AhR_SVM_predictions,tox21_pca_NR-AR-LBD_SVM_predictions,tox21_pca_NR-Aromatase_SVM_predictions,tox21_pca_NR-AR_SVM_predictions,tox21_pca_NR-ER-LBD_SVM_predictions,tox21_pca_NR-ER_SVM_predictions,tox21_pca_NR-PPAR-gamma_SVM_predictions,tox21_pca_SR-ARE_SVM_predictions,tox21_pca_SR-ATAD5_SVM_predictions,tox21_pca_SR-HSE_SVM_predictions,tox21_pca_SR-MMP_SVM_predictions,tox21_pca_SR-p53_SVM_predictions,Average Distance
out_22688_EGFR.pdbqt,-9,O=C(Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)OC=CCl,2.842074755437431,-1.629217097,0.5646505649111291,-0.240688532,1.2601387404185307,0.8588544849687374,-0.30209908,-1.191277409,0.0488677337821665,-0.235899979,0.9856722772608496,-0.275164343,-0.522830256,0.2777606857383149,0.2624320514783737,0.2798345076216828,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22802_EGFR.pdbqt,-7.6,O=C(C=CC(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.997573912872533,-1.956995246,0.5377951177631146,0.3846930287927576,1.788298815610769,0.8060066840906427,-0.457481623,-1.520725716,-0.088514314,-0.727188477,1.147468706280074,-0.268365541,-0.677646485,0.0138623086367158,0.3389005456359544,0.3836120437831002,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22901_EGFR.pdbqt,-7.5,B-C(C=CC(=O)ONc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)OCC,2.918039964726511,-1.859285929,-0.198800903,-0.211834836,1.0506370078153358,1.3638450005684233,-0.347163079,-0.762283875,-0.561274492,0.8352800047777137,1.0320004280544663,-0.499767987,-0.427461472,0.2181696208732947,0.0827042463574557,0.4962291171986723,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22906_EGFR.pdbqt,-7.9,CCOC(=O)C=CC(P)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.9546324040991294,-1.860684035,-0.343808196,-0.261222649,1.238483854273924,1.4097236022745827,-0.169325427,-0.713501818,-0.606185948,1.105014653230728,1.0185033521761568,-0.392180357,-0.401654355,0.113073082363372,0.3123854242282375,0.611939002473765,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22907_EGFR.pdbqt,-7.8,CCOC(=O)C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.8249763233239733,-1.926569416,-0.230345163,-0.436596453,1.5754067819513915,1.3626472712124498,0.0811219771919092,-0.930975151,-0.018484815,0.8377139885839706,0.9742951772686256,-0.435493519,-0.241944522,0.4731240916332491,0.41282660859558,0.6667482582460086,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22910_EGFR.pdbqt,-8.4,CCOCC=CC(=O)ONc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.733767086825114,-1.825281247,-0.250491966,-0.399721927,1.125442846994895,1.3134786404955054,-0.405833826,-0.749490002,-0.051219437,0.8423125984668365,1.081715459370714,-0.569648629,-0.292299148,0.6720126697677331,0.3043390570972031,0.4277144215620415,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22914_EGFR.pdbqt,-8.7,COC(=O)CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.9494898372793563,-1.606676221,0.1130375006192746,-0.843353593,1.0178708742513012,1.2889916950059954,0.2193308208207152,-0.956792532,0.1652418184274715,0.3564253945800825,1.10734801685914,-0.327096112,-0.43700387,0.3234263819645624,0.1356274086941503,0.4051119583305138,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22922_EGFR.pdbqt,-7.6,COC(=O)C=CC(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.901753271753895,-1.711916143,0.1010446231216575,-0.812979956,0.9096142029652236,1.1824411262201735,-0.091023166,-1.090202229,0.0593631391137223,0.0285578209225909,1.1706108048801196,-0.185693334,-0.586418549,-0.010843942,-0.075142509,0.3929887005337117,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22925_EGFR.pdbqt,-9.2,C=CC(=O)N(CCN=S-C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.560314495704655,-1.887166763,0.0788051867839865,-0.099863196,1.5258109786081422,1.1881431773450368,-0.710275352,-0.896398074,0.066335787158017,-0.018835591,1.538835059025372,-0.416839476,-0.72833185,0.6150077453875175,0.2613864767086137,-0.010426239,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_22972_EGFR.pdbqt,-7,CN(C)CCCOCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3.122440570879752,-1.582847219,0.046622982018095,-0.210321293,1.284616182590145,1.5983441036410897,0.2313809960083048,-0.841359243,-0.138908491,0.6854464543128829,1.0421950599099556,-0.489000572,-0.260892153,0.2439993353659406,0.2524201797688766,0.2872871564759148,0,0,0,0,0,0,0,0,1,0,0,0,3.534562334244068
out_10949_EGFR.pdbqt,-7.5,CC(=CC=COCC(F)(F)F)CCOCC=CCNCN=CN=CC=COC(N)=O,-1.009942182,-1.272756786,-1.961477425,1.0961207426391677,-0.610800047,-0.093986243,-0.230484846,0.4587525878151794,-0.248978511,0.1344502843178787,0.2432133433908475,0.107181885697941,-0.834298989,0.7424839019513263,-0.006260807,0.0831998213836469,0,0,0,1,0,0,0,0,0,0,0,0,3.5355137023199563
out_12125_EGFR.pdbqt,-7.3,C=C(Cl)C(F)=CC=C-CN1C=CC(=NC#N)C=C(OCCCOC)C1NCC=O,-0.638665134,0.1628244326993408,-2.010588792,1.1987938817256631,-0.744581575,0.0734955595905913,-0.065347845,-0.010623338,0.5166119230437819,0.1136448753797468,0.1806699051804525,-0.067947222,0.125144700694791,0.2020432267746066,-0.548970667,-0.130778674,0,0,0,1,0,0,0,0,0,0,0,0,3.5355137023199563
out_21443_EGFR.pdbqt,-8.2,CCNCN=CN=CC=CC=CCN(COC=CC=C(F)C=N)C(C)C(N)=O,-0.84882925,-1.288788562,-2.120469314,0.9437068571062196,-0.577584773,-0.110133155,-0.311840402,0.3429765241831923,-0.750128035,0.0033267152258522,0.1892194982084452,-0.237800332,-0.608137789,0.5669300926279167,-0.27741093,0.0915908329532262,0,0,0,1,0,0,0,0,0,0,0,0,3.5355137023199563
out_21623_EGFR.pdbqt,-6.8,CC(C=CC(=O)NCC=CC=NC=CCN1C=CCC(Cl)=C1)NCCO,-1.097608972,-0.641365939,-1.244317258,1.518935505955071,0.1429863078286294,-0.456341668,0.138746432066709,0.2971296920112474,-0.483412283,-0.038534407,0.3780380457019727,-0.310821738,-0.672914073,-0.253717607,-0.64184052,-0.281405703,0,0,0,1,0,0,0,0,0,0,0,0,3.5355137023199563
out_23022_EGFR.pdbqt,-8.7,CN(C)CCCN=NC(=O)CCN(C)C(=O)N=CC=NC=NCNCC#CCBr,-1.077872431,-1.334372782,-1.2554198,0.8763815515193459,-0.076440229,0.3663994487233744,-0.258196738,-0.057658828,-0.47962121,0.2974743862787767,-0.086704555,-0.637330473,-0.67913466,0.2095453444105078,-0.101133476,-0.253827694,0,0,0,1,0,0,0,0,0,0,0,0,3.5355137023199563
out_10549_EGFR.pdbqt,-7.7,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1C(=O)C=CCN(C)C,2.261373213077523,-0.788770525,-0.765120124,2.220083798356622,-0.622275394,-0.273506003,1.09610514251527,-0.835478458,-0.105678902,0.3220147586680337,-1.407846234,-1.802684609,1.3627314524013825,-0.036110406,-0.103331893,0.0510681606330089,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_10552_EGFR.pdbqt,-8.2,Cc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,2.069658771172481,-1.12117132,-0.355819419,2.6796626518293847,0.0238206110455951,-0.503700412,1.0053608556305056,-1.096772663,0.0719145134075373,-0.074232382,-1.210098773,-1.727923156,1.4228192510850275,-0.246771514,-0.167499301,0.0456466997844651,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_10554_EGFR.pdbqt,-6.8,CCOC=Cc1ncc(C#N)c(Nc2ccc(F)c(Cl)c2)c1C=CNC(=O)C=CCN(C)C,1.5659691339310209,-1.152124462,-0.440824542,2.863414734218149,-0.586427475,-0.357492071,0.784962712197009,-0.799049838,0.0590648183587586,0.9123923761327692,-0.883833051,-1.17868023,0.9536732620690904,-0.157288306,0.0545744405480034,0.6354232084433766,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_10555_EGFR.pdbqt,-7.8,CCOC1=COC(=C(Nc2ccc(F)c(Cl)c2)C(C#N)=CN)C=C1NC(=O)C=CCN(C)C,0.7989871608111273,-1.032251177,-0.827560979,2.947765878646381,-0.613446046,-0.110301109,1.0498816566972442,-0.644453495,-0.902162806,0.1866787992992268,-1.407694619,-0.514782259,0.4980594241576265,-0.02459381,-0.412454689,1.1741583463006944,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_10743_EGFR.pdbqt,-7.7,COCOCCNC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1.808000636417196,-2.247038065,0.1759129753286357,-0.118726909,0.0700670709415461,2.038986357658485,0.3827752696493905,-1.195091266,1.205323649873889,0.334915986834418,-0.401540684,-1.332802482,0.3565005323428925,-0.295562672,-0.008451642,0.6887444232294935,0,0,0,0,1,0,0,0,0,0,0,0,3.5360627982789463
out_10751_EGFR.pdbqt,-8,COCOCC#CC(=O)Nc1cc-c2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1.771497795672396,-2.197542797,0.3743078827731816,-0.227250952,0.1211506049519455,2.010732872403416,0.3448230799178726,-1.312008799,1.0410310614017788,0.2252129329915759,-0.412819017,-1.444625669,0.4259911807489483,-0.406537949,-0.227890966,0.8363104184961675,0,0,0,0,1,0,0,0,0,0,0,0,3.5360627982789463
out_10892_EGFR.pdbqt,-7.7,N#Cc1cnc2ccc(NCP-C=C=O)cc2c1Nc1ccc(F)c(Cl)c1,1.9442287571188008,-0.402770018,0.7267623908054806,2.317150583378527,-0.815572699,-0.615652413,-0.187801046,-0.608319142,0.091829347457862,0.1574208680427167,-1.305402214,-1.874206716,0.7810008735811828,-0.081804503,-0.107273922,-0.293048464,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_10981_EGFR.pdbqt,-8.4,CC=CC=C(CF)C(C)Nc1ncnc2cc3oc(=O)n(CCCC(=O)OCC)c3cc12,1.784717281776592,0.2220616946084775,-2.457101347,-0.394624148,2.0790570251763563,0.2016342492960438,0.4542547421206627,1.1063188097444854,-1.161984282,1.3668077296290897,-0.378465749,-0.619993158,-0.534194732,0.8455916060989558,1.1782746823184442,0.3768405514416568,0,0,0,0,0,0,0,0,0,0,0,1,3.5360627982789463
out_11165_EGFR.pdbqt,-8.6,COC-CNC(=O)OCc1c(C)ncnc1Nc1ccc(F)c(Cl)c1,2.845837133965882,-0.098697615,-0.161035352,1.702387916265797,-0.575589399,-0.656848951,1.4600824531560188,-0.298356005,-0.771114478,1.5651283872394437,-0.033762917,0.3211585840214038,-0.137757566,-0.126022636,0.117454919521936,0.401511199729975,0,0,0,0,0,0,0,0,0,0,0,1,3.5360627982789463
out_11301_EGFR.pdbqt,-8.5,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(NC4=CC5=CC4CN5C)c3cc21,1.7954000220707227,1.0314538526638848,-1.602444254,-0.840121805,2.52830273058734,0.7224082279789232,1.1143193640994633,0.78888301292876,-0.80305401,1.7657859901905126,-0.119709933,-0.645340596,0.330255645892918,0.8212830339001193,0.3280112752785901,0.4964741954063266,0,0,0,0,1,0,0,0,0,0,0,0,3.5360627982789463
out_14110_EGFR.pdbqt,-8.7,Fc1ccc(Nc2ncnc3nc(NCC=CBr)sc23)cc1Cl,2.77633112359491,0.0644736586312797,0.912350879214835,2.100048953488144,-0.673014755,-1.46491747,-0.869329123,-0.307292972,-0.626831361,0.8157899186157365,0.513861343012303,-0.186562048,-0.533670301,-0.390244407,-0.024046106,-0.239516413,0,0,0,0,0,0,0,0,0,0,0,1,3.5360627982789463
out_14248_EGFR.pdbqt,-8.5,C=C1C=CC(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)=C1CN1CCOCC1,2.675600791921462,1.7585182463474125,1.3662616082288703,2.486710445043552,0.2668947486907149,-0.602933313,-0.596812677,0.7341536288147483,-0.152408231,0.1879101625067757,-0.01025006,0.3861521116563639,-0.734382392,-1.315738137,-0.111259171,-0.402368231,0,0,0,0,0,0,0,0,0,0,0,1,3.5360627982789463
out_17482_EGFR.pdbqt,-9.6,Fc1ccc(NCN=CN=C2CC3=C2C=C(CCN2CCOCC2)OC3)cc1Cl,0.4458056611928162,1.4911292903598017,0.8074699027305371,3.349118663405924,-0.801665187,0.8674218905118196,0.0064607468065465,1.3785714939367688,-0.245523103,-0.595649207,-0.87570163,-0.106700931,-1.367262148,-0.160256596,-0.304851714,-0.234800104,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_20668_EGFR.pdbqt,-7.9,CC(O)NCC(=O)NC=CC=CNc1ccc(F)c(Cl)c1,0.4804326179148236,-0.984682064,-0.080465131,2.6452389132399494,-0.816852836,-0.776431991,0.7174849962975572,-0.298601877,-1.299041423,-0.022601088,-0.606574281,-0.505982755,-0.184754151,-0.287161391,0.0527496004985253,0.0021860204538385,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_20871_EGFR.pdbqt,-7.3,CCC(=O)NC#CC=C(CN)CCNc1cccc(Br)c1,0.0905112247565967,-2.231300715,0.4375246534687254,0.5679165323177493,0.1225011285072208,1.506401058560934,-0.156694608,-0.397625519,-0.260158916,0.2258831274290832,0.4986458138032378,-0.824235218,-0.412494642,0.3464384330210516,0.427674179165096,1.0514381200726357,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_21372_EGFR.pdbqt,-7.9,CN(N)CC=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,1.183114289669422,-2.506000251,0.6367300340837172,0.1912048821573875,1.1159128105202445,0.9174945870939312,0.3366739412439882,-1.107531709,0.9553480034540958,-0.262375017,0.851846311629198,-0.761682899,-0.158723099,0.4764292177869706,0.4223976792917396,0.425600884859756,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_21634_EGFR.pdbqt,-7.9,CC=CC(=O)NCC(=CC=NC=CC(Nc1ccc(F)c(Cl)c1)P=CC)CC,0.5197115675175766,-1.02113488,-0.625255368,2.84556719616419,-1.007682102,-0.334933309,1.177042773905592,-0.099948825,-1.201013515,0.0193613763766892,-0.212744664,-0.001835046,-0.407019949,0.1708531867428696,0.024927881561203,0.1654349561452945,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_21832_EGFR.pdbqt,-8.2,CCS-C(C)Oc1cc2ncnc(Nc3ccc(C)c(C#N)c3)c2c2c1OCCO2,2.7128713085066964,0.4469414624373699,-0.266792327,-0.205610709,0.1051691066379864,0.7427761966750863,-1.019157185,-0.465695985,-0.163085554,0.9865657860393562,-2.075318324,-0.119616532,0.7011511821817755,-0.635592632,-0.921366248,0.5090326136989158,0,0,0,0,1,0,0,0,0,0,0,0,3.5360627982789463
out_21914_EGFR.pdbqt,-9.3,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1C#N,2.689987398104401,0.5538044319417916,0.1143604769019911,-0.420516454,0.1379408630342546,0.5776054670121766,-0.92482733,-0.797514825,-0.091877268,0.5177537267336926,-2.150011478,0.0772921850503351,0.4825504868735469,-0.920949155,-1.111722627,0.462703213350674,0,0,0,0,1,0,0,0,0,0,0,0,3.5360627982789463
out_21915_EGFR.pdbqt,-8,BC(CC)Oc1cc2ncnc(Nc3ccc(C)c(C#N)c3)c2c2c1OCCO2,2.7015612879796893,0.5499119531077793,-0.147343751,-0.281575556,0.1074911446896046,0.7928526732359589,-0.968028662,-0.439963792,-0.058194933,0.9968053765862468,-2.080062136,-0.192469868,0.6559130223851888,-0.550611938,-0.887348064,0.4895904781992856,0,0,0,0,1,0,0,0,0,0,0,0,3.5360627982789463
out_22851_EGFR.pdbqt,-8.6,CCC#CC=CC(=O)NC(=O)C=CC(CNc1cccc(Br)c1)=NC=N,0.0493433708291358,-2.546774016,0.3153552200400175,0.7764460970118612,0.0789787690588673,1.853107376323436,-0.212510131,-0.627160133,-0.306480936,0.0685731910551445,0.5345414945763742,-0.731818149,-0.599695487,0.3772645657938537,-0.245300122,0.5898855582084008,0,0,0,0,0,1,0,0,0,0,0,0,3.5360627982789463
out_1793_EGFR.pdbqt,-7,Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1,2.1826888200727685,-0.277401752,2.2358253959905383,-0.69152125,0.964218021254601,0.8718354483842184,-1.464973194,-1.50098958,-0.005736137,0.1596775598978387,0.6066352311008802,0.7327286692238573,-1.633631542,0.9299141999095184,-0.051258776,0.9665312545161552,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_1960_EGFR.pdbqt,-7.7,N-Oc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,2.16996284161113,-0.269220029,2.040251110769808,-0.800252789,0.5550183225240815,1.002478083848112,-1.230218235,-1.364233614,0.0536371864796751,0.2179185232318995,0.6782460493439277,0.8946327466522213,-1.540213383,0.8830422084578902,-0.043264748,1.3114877321130665,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_10621_EGFR.pdbqt,-8,CNC1COCCN1CCC1=CCC(O)=NC(Nc2ccc(F)c(Cl)c2)=CC=C1C=O,0.7269885005152973,1.2317617913639023,0.8001618442599552,3.0179111932585565,0.0116569947030347,0.2878470306653534,1.053512181082915,0.3500186141091312,-0.319337025,0.1137701534465193,-0.204914207,0.0990923124860988,0.1692774911093981,-0.643442897,-0.370301204,-0.349255468,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_10841_EGFR.pdbqt,-8.7,N#Cc1cnc2c(c1Nc1ccc(F)c(Cl)c1)C=NC(C=CCN1CCOCC1)C=C2,1.27559762934311,1.2316322265689548,1.157243061834613,3.1503693282564784,-0.026304738,0.4104458067612564,-0.06663814,0.1441234217697479,0.9911129401176116,-0.266691561,-0.8374683,-0.810435598,1.1405108659643806,-0.757403384,-0.828958735,0.2356050805537423,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_11560_EGFR.pdbqt,-7.6,COC1COCCN1CCCC1C=CC=C(Nc2ccc(F)c(Cl)c2)N=CN=C1,0.7985502235482899,2.31289041300784,1.0741588859824278,2.2174309759563435,-0.871526726,0.676905548743074,1.4376247624683496,-0.063027249,0.1384761577937364,0.6107134071280989,0.0912152812051079,0.2386497532386955,0.3666610575702705,-1.208306464,0.158834389125761,-0.817534498,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_11581_EGFR.pdbqt,-8.4,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCOCCO4)c1,2.91618378706936,0.371422085259682,1.215260173896701,-0.621207681,0.8960550636292413,1.6070221561693567,-1.75588427,-0.54990243,0.0899413834765441,0.1358098379113393,-1.162952454,0.2203291789736748,0.6992268760391753,-0.234298986,-0.238929129,-0.995108973,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_11924_EGFR.pdbqt,-7.9,O=C(C=CCNC1CC1)NC1=CC2=C(Nc3ccc(F)c(Cl)c3)N=CNC2C=C1OC(F)F,0.5697414834503973,-0.108769083,0.341727466236607,3.089763070162684,-0.35082963,-0.477914719,1.412677075460765,-1.280841875,-0.591090963,0.1000966438601248,0.4010725799876822,0.6385364366451828,0.7964707010357095,0.2871429130975871,-0.260262071,-0.08553442,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_11936_EGFR.pdbqt,-8.4,O=C(C=CCNC1CC1)NC1=C2CC(=NCC2Nc2ccc(F)c(Cl)c2)C2CC(CO2)OC1,0.3742982413591163,0.0930743867271004,0.2956103765208477,3.1258883775868997,0.4082453090018039,-0.444484525,1.1046204597346616,-0.868136058,-0.654685037,-0.227717217,-0.157387741,0.5134557228081513,1.0342521987419586,0.0800751179277583,0.0369835718646968,0.011460310872545,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_11985_EGFR.pdbqt,-7.1,CCOc1cc2c(cc1NC(=O)C=C-CCNC1CC1)=C(Nc1ccc(F)c(Cl)c1)CN=2,1.4037403535225268,-0.247399343,-0.354510535,2.7722839005371545,-0.300286267,-0.414807272,1.7716074034594265,-0.916129379,-0.339679903,0.4252247413655452,0.1321206721391992,0.1599738840162828,1.1700843524217668,0.0954042275518406,-0.19651897,0.1181352796224136,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12019_EGFR.pdbqt,-8.9,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCC2CC21,3.696656088568016,0.735629059303422,-1.08767715,1.7578585450411934,0.1759055347296702,-0.267879042,1.8540548658218068,-0.555956967,-0.463635199,-1.015540941,0.9887102991053353,-0.169487546,1.0325896772829242,0.0957677271664013,-1.031847128,-0.548602921,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12023_EGFR.pdbqt,-8,CC1=NC=NC(Nc2ccc(F)c(Cl)c2)=S1#CC(=O)CC=COCN(C1CC1)C1CC1,0.7098536256950669,-0.074078416,0.3368299394978286,2.63088518026569,-0.724381381,-0.219319657,1.3997453758763032,-0.95235869,-0.21635534,0.8225656417165873,-0.063355827,0.1672583183473417,1.1686138832069966,-0.339671407,0.305687307452044,-0.096963947,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12032_EGFR.pdbqt,-7.5,B#CNCC=CC(=O)NC1=C=C=C(NC(=C)CCl)N=CN=CC=C1OCCOC,-0.371198031,-0.792426745,-1.944162688,0.6409490821908165,-0.091598644,0.0501710623688086,0.3431847026163118,-0.700920509,0.9492936200473118,0.3941896410955429,-0.127802208,0.5335585592999242,0.1294722239993557,-0.547647575,0.91840912680291,-0.880769484,0,1,0,0,0,0,0,0,0,0,0,0,3.537717576904003
out_12045_EGFR.pdbqt,-10.1,O=C(C=CCN1CC(F)(F)C1)Nc1cc2c(NCC=CCl)ncnc2cc1OC1CCOC1,2.0832941815945123,0.8917357462692654,-2.008580629,0.8627052229778279,1.9482351252651475,-0.018503749,-0.069438802,-0.159474418,0.5585468197187903,-1.679942514,-0.022444493,0.7333590682346409,1.4077293840668477,0.7878252502167561,0.0362266942453673,-0.088413669,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12138_EGFR.pdbqt,-7.4,O=C(C=CCN1CCCCC1)N1C=C2CC=C1OC=NC=NC2Nc1ccc(F)c(Cl)c1,0.5204135328294957,0.8180086686945313,0.6655906091860395,2.8730680133945263,0.4217590024588389,-0.403373579,1.000217679962717,0.0931660149397489,-0.193689515,-0.290439079,0.2411127575175347,-0.05215216,0.4225160420235346,-0.430468843,0.058101096371802,0.0793831975370621,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12146_EGFR.pdbqt,-6.9,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1NC(=O)C=CCN1CCCCC1,3.0883977141440937,0.3685656285957429,-1.472702992,0.351632337469463,0.8835161529768808,0.2720531459966923,1.314856977176223,-0.100954758,0.203510712422942,-1.257004308,1.038144339144302,-0.245609588,0.4492943786123952,0.020240056375538,-1.143835476,-0.433713865,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12147_EGFR.pdbqt,-7,O=C(C=CCN1CCCCC1)NCC=C1CC(Nc2ccc(F)c(Cl)c2)N=CN1,0.2406428279303268,0.4783345437184128,0.5409886889242863,3.115013853620763,0.3082346820268429,-0.432398334,1.2110934486019491,-0.163975909,-0.440698388,-0.523225467,0.7975745980033102,-0.34506689,0.769390077312634,0.2663617051540486,-0.192313182,-0.173296055,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12161_EGFR.pdbqt,-8.4,C=C(CCN(C)C=O)NC1=CC2(Nc3ccc(F)c(Cl)c3)N=CN=C2C=C1OC1CCOC1,0.5405264046160274,0.6961959913057028,-0.072864392,2.9297646526735908,-0.497908478,0.4858803299335466,0.8583121068220361,-0.919392421,-0.256113115,-0.398687775,-0.11497544,1.1747389605849836,0.7845797619105308,0.2195172868944936,0.7002179325821296,-0.12584602,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12243_EGFR.pdbqt,-8.4,CN(C)CC=CC(=O)Nc1cc2c(NC=CC=CCCl)ncnc2cc1OC1CCOC1,2.025710678128772,0.3292151591609691,-2.435830153,0.5192997237177981,1.6682857340571782,0.0181932071258978,-0.403490113,-0.902640998,0.4090462772530394,-1.431822554,-0.385831073,0.7212493968329701,1.71328037030432,0.6316222997975574,-0.305416068,-0.333605478,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12255_EGFR.pdbqt,-8.3,COCCOc1cc2c(cc1NC(=O)C=CCN(C)C)=C(Nc1ccc(F)c(Cl)c1)CN=2,1.8259822808832489,-0.488576744,-0.620049129,2.513408771866505,-0.832061514,-0.190170948,2.069270143902308,-1.027678206,0.1045261318393675,0.1380206886253935,-0.187211219,0.1327652104794561,0.5447940751944981,-0.173150784,0.1440897634605051,-0.406521766,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12256_EGFR.pdbqt,-10.2,COCCOC1=CC2C=NC(Nc3ccc(F)c(Cl)c3)C(=C1NC(=O)C=CCN(C)N)C2,1.1672943899140569,-0.018429485,-0.623654685,2.513892991546837,-0.761251253,-0.21053186,1.6553891037981805,-0.76248672,0.0065167561400355,0.1484428154295054,0.4114836425391752,0.5933774726064546,1.044815021232388,-0.107301609,0.1825474991302156,0.3229197562178207,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12362_EGFR.pdbqt,-8.8,C=CC(=O)Nc1cc2c(NC(F)=CC=C(C)Br)ncnc2cc1OC1CCOC1,1.957726520279636,0.5377059740317295,-1.966221902,0.2111649886515303,1.981412795445428,0.2525941971932948,-0.163183864,-1.362481009,0.2870895758802,-2.216147299,0.0251310523920485,1.3387746868827122,0.9561043142667452,0.4784012433810886,0.3593331369623923,-0.029125741,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12376_EGFR.pdbqt,-8.5,C=CC(=O)Nc1cc2c(NC=CC=C(C)CCl)ncnc2cc1OC1CCOC1,1.9419014962919503,0.4174752667029573,-2.45195511,0.4889449382270304,1.8080826581302625,0.1398046924478641,-0.56664016,-0.941346733,0.2917787571621789,-1.858080902,-0.21409392,1.1809803461345736,1.316091445854217,0.5138408731124803,0.1751113032157983,-0.600855549,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
out_12378_EGFR.pdbqt,-8.2,C=CC(=O)Nc1cc2c(NCC=C(Cl)C(C)F)ncnc2cc1OC1CCOC1,2.109136648561556,0.5558401084219307,-2.442566534,0.6915643729544735,1.6896451500694332,-0.035147939,-0.195494168,-0.734048918,0.1184851436085191,-1.727549176,-0.037892622,1.5341309265347822,1.3379503704586244,0.6612965459748141,0.4238304863138833,-0.223393554,0,0,0,0,0,0,1,0,0,0,0,0,3.537717576904003
